image_name;class_name;image_path;label;partition_name 
trash3.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash3.jpg;5;train
paper469.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper469.jpg;3;train
metal139.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal139.jpg;2;train
glass196.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass196.jpg;1;train
paper467.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper467.jpg;3;train
trash121.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash121.jpg;5;train
glass313.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass313.jpg;1;train
paper171.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper171.jpg;3;train
glass130.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass130.jpg;1;train
cardboard113.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard113.jpg;0;train
metal269.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal269.jpg;2;train
glass198.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass198.jpg;1;train
glass132.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass132.jpg;1;train
metal180.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal180.jpg;2;train
paper157.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper157.jpg;3;train
paper140.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper140.jpg;3;train
cardboard356.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard356.jpg;0;train
metal53.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal53.jpg;2;train
plastic457.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic457.jpg;4;train
paper255.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper255.jpg;3;train
cardboard176.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard176.jpg;0;train
plastic277.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic277.jpg;4;train
trash112.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash112.jpg;5;train
plastic269.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic269.jpg;4;train
glass452.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass452.jpg;1;train
metal379.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal379.jpg;2;train
metal316.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal316.jpg;2;train
metal261.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal261.jpg;2;train
glass348.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass348.jpg;1;train
glass94.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass94.jpg;1;train
cardboard316.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard316.jpg;0;train
trash85.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash85.jpg;5;train
paper77.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper77.jpg;3;train
cardboard6.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard6.jpg;0;train
trash83.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash83.jpg;5;train
plastic320.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic320.jpg;4;train
paper239.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper239.jpg;3;train
paper455.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper455.jpg;3;train
plastic77.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic77.jpg;4;train
glass79.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass79.jpg;1;train
plastic179.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic179.jpg;4;train
metal162.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal162.jpg;2;train
cardboard341.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard341.jpg;0;train
paper474.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper474.jpg;3;train
paper454.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper454.jpg;3;train
trash53.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash53.jpg;5;train
metal219.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal219.jpg;2;train
glass477.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass477.jpg;1;train
metal190.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal190.jpg;2;train
paper560.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper560.jpg;3;train
paper78.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper78.jpg;3;train
trash81.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash81.jpg;5;train
paper317.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper317.jpg;3;train
metal299.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal299.jpg;2;train
plastic33.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic33.jpg;4;train
paper530.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper530.jpg;3;train
paper375.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper375.jpg;3;train
plastic150.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic150.jpg;4;train
plastic465.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic465.jpg;4;train
glass213.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass213.jpg;1;train
paper527.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper527.jpg;3;train
paper553.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper553.jpg;3;train
cardboard132.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard132.jpg;0;train
metal248.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal248.jpg;2;train
metal173.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal173.jpg;2;train
glass217.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass217.jpg;1;train
glass47.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass47.jpg;1;train
plastic65.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic65.jpg;4;train
glass372.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass372.jpg;1;train
glass392.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass392.jpg;1;train
paper523.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper523.jpg;3;train
cardboard200.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard200.jpg;0;train
metal402.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal402.jpg;2;train
paper353.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper353.jpg;3;train
metal293.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal293.jpg;2;train
plastic186.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic186.jpg;4;train
paper53.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper53.jpg;3;train
plastic209.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic209.jpg;4;train
paper374.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper374.jpg;3;train
trash72.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash72.jpg;5;train
paper49.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper49.jpg;3;train
metal96.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal96.jpg;2;train
metal315.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal315.jpg;2;train
glass444.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass444.jpg;1;train
paper60.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper60.jpg;3;train
paper124.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper124.jpg;3;train
metal58.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal58.jpg;2;train
paper76.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper76.jpg;3;train
cardboard237.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard237.jpg;0;train
glass416.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass416.jpg;1;train
paper537.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper537.jpg;3;train
cardboard306.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard306.jpg;0;train
trash94.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash94.jpg;5;train
cardboard277.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard277.jpg;0;train
paper513.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper513.jpg;3;train
paper536.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper536.jpg;3;train
glass49.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass49.jpg;1;train
glass439.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass439.jpg;1;train
metal283.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal283.jpg;2;train
paper557.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper557.jpg;3;train
plastic98.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic98.jpg;4;train
plastic471.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic471.jpg;4;train
metal368.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal368.jpg;2;train
glass42.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass42.jpg;1;train
plastic301.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic301.jpg;4;train
paper479.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper479.jpg;3;train
paper115.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper115.jpg;3;train
paper521.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper521.jpg;3;train
metal292.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal292.jpg;2;train
paper347.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper347.jpg;3;train
plastic219.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic219.jpg;4;train
plastic132.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic132.jpg;4;train
paper328.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper328.jpg;3;train
paper554.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper554.jpg;3;train
glass319.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass319.jpg;1;train
plastic375.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic375.jpg;4;train
paper28.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper28.jpg;3;train
plastic114.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic114.jpg;4;train
metal16.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal16.jpg;2;train
metal167.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal167.jpg;2;train
paper3.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper3.jpg;3;train
glass181.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass181.jpg;1;train
cardboard71.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard71.jpg;0;train
glass145.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass145.jpg;1;train
plastic468.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic468.jpg;4;train
paper149.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper149.jpg;3;train
paper440.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper440.jpg;3;train
paper97.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper97.jpg;3;train
paper491.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper491.jpg;3;train
metal378.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal378.jpg;2;train
glass191.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass191.jpg;1;train
cardboard303.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard303.jpg;0;train
plastic313.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic313.jpg;4;train
metal158.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal158.jpg;2;train
cardboard108.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard108.jpg;0;train
metal86.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal86.jpg;2;train
glass335.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass335.jpg;1;train
metal164.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal164.jpg;2;train
cardboard123.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard123.jpg;0;train
paper5.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper5.jpg;3;train
paper458.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper458.jpg;3;train
metal48.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal48.jpg;2;train
cardboard394.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard394.jpg;0;train
glass338.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass338.jpg;1;train
trash108.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash108.jpg;5;train
cardboard260.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard260.jpg;0;train
glass447.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass447.jpg;1;train
paper390.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper390.jpg;3;train
trash46.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash46.jpg;5;train
glass105.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass105.jpg;1;train
plastic177.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic177.jpg;4;train
cardboard211.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard211.jpg;0;train
glass345.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass345.jpg;1;train
paper188.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper188.jpg;3;train
plastic328.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic328.jpg;4;train
glass51.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass51.jpg;1;train
cardboard243.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard243.jpg;0;train
plastic169.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic169.jpg;4;train
metal395.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal395.jpg;2;train
trash6.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash6.jpg;5;train
paper476.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper476.jpg;3;train
paper84.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper84.jpg;3;train
metal352.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal352.jpg;2;train
cardboard161.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard161.jpg;0;train
metal238.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal238.jpg;2;train
metal182.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal182.jpg;2;train
cardboard387.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard387.jpg;0;train
cardboard36.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard36.jpg;0;train
cardboard62.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard62.jpg;0;train
glass247.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass247.jpg;1;train
cardboard127.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard127.jpg;0;train
metal354.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal354.jpg;2;train
plastic333.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic333.jpg;4;train
cardboard48.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard48.jpg;0;train
trash50.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash50.jpg;5;train
glass324.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass324.jpg;1;train
glass22.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass22.jpg;1;train
plastic69.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic69.jpg;4;train
plastic432.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic432.jpg;4;train
cardboard111.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard111.jpg;0;train
paper160.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper160.jpg;3;train
metal297.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal297.jpg;2;train
paper384.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper384.jpg;3;train
plastic237.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic237.jpg;4;train
glass66.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass66.jpg;1;train
metal82.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal82.jpg;2;train
paper571.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper571.jpg;3;train
paper422.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper422.jpg;3;train
trash14.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash14.jpg;5;train
paper563.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper563.jpg;3;train
paper44.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper44.jpg;3;train
paper404.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper404.jpg;3;train
glass328.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass328.jpg;1;train
cardboard158.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard158.jpg;0;train
metal123.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal123.jpg;2;train
cardboard258.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard258.jpg;0;train
cardboard262.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard262.jpg;0;train
plastic147.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic147.jpg;4;train
trash31.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash31.jpg;5;train
glass495.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass495.jpg;1;train
plastic299.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic299.jpg;4;train
paper463.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper463.jpg;3;train
glass33.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass33.jpg;1;train
cardboard267.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard267.jpg;0;train
paper284.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper284.jpg;3;train
cardboard249.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard249.jpg;0;train
plastic364.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic364.jpg;4;train
paper409.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper409.jpg;3;train
cardboard128.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard128.jpg;0;train
paper213.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper213.jpg;3;train
glass322.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass322.jpg;1;train
paper114.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper114.jpg;3;train
paper190.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper190.jpg;3;train
cardboard10.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard10.jpg;0;train
metal331.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal331.jpg;2;train
trash89.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash89.jpg;5;train
metal33.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal33.jpg;2;train
plastic140.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic140.jpg;4;train
paper590.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper590.jpg;3;train
paper313.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper313.jpg;3;train
plastic384.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic384.jpg;4;train
paper204.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper204.jpg;3;train
paper39.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper39.jpg;3;train
glass378.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass378.jpg;1;train
plastic107.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic107.jpg;4;train
cardboard171.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard171.jpg;0;train
metal223.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal223.jpg;2;train
plastic253.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic253.jpg;4;train
glass151.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass151.jpg;1;train
plastic156.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic156.jpg;4;train
metal65.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal65.jpg;2;train
paper198.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper198.jpg;3;train
metal87.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal87.jpg;2;train
trash42.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash42.jpg;5;train
metal376.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal376.jpg;2;train
paper224.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper224.jpg;3;train
paper342.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper342.jpg;3;train
glass256.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass256.jpg;1;train
plastic80.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic80.jpg;4;train
glass339.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass339.jpg;1;train
plastic72.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic72.jpg;4;train
cardboard179.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard179.jpg;0;train
metal295.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal295.jpg;2;train
plastic189.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic189.jpg;4;train
paper442.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper442.jpg;3;train
cardboard323.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard323.jpg;0;train
